Cation_SMILES,Anion_SMILES,IL_SMILES,LOG10(MP)(K),MP(K),Molar mass(g/mol)
CCCCn1cc[n+](C)c1,FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,CCCCn1cc[n+](C)c1.FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,2.39471428,248.15,1002.434
C[n+]1nn(Cc2ccccc2)c2ccccc21,[Br-],C[n+]1nn(Cc2ccccc2)c2ccccc21.[Br-],2.534216544,342.15,304.191
CCC[n+]1ccn(CC(=O)c2ccccc2)c1,[Br-],CCC[n+]1ccn(CC(=O)c2ccccc2)c1.[Br-],2.625466794,422.15,309.207
CCC[NH+](CCC)CCC,F[B-](F)(F)F,CCC[NH+](CCC)CCC.F[B-](F)(F)F,2.420203374,263.15,231.086
Cn1cc[nH+]c1,F[B-](F)(F)F,Cn1cc[nH+]c1.F[B-](F)(F)F,2.45354766,284.15,169.918
CCCCCCCCCCCCC[n+]1ccc(-c2cc[nH+]cc2)c(F)c1CCCCCCCC,O=S(=O)([O-])OCC(F)(F)C(F)(F)C(F)(F)C(F)F,CCCCCCCCCCCCC[n+]1ccc(-c2cc[nH+]cc2)c(F)c1CCCCCCCC.O=S(=O)([O-])OCC(F)(F)C(F)(F)C(F)(F)C(F)F,2.512083758,325.15,781.887
CCCCCCCCCCCCCC(F)CCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCC(F)CCCCCCCCCCCCC)cc2)cc1,O=S(=O)([O-])C(F)(F)F,CCCCCCCCCCCCCC(F)CCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCC(F)CCCCCCCCCCCCC)cc2)cc1.O=S(=O)([O-])C(F)(F)F,2.595661531,394.15,932.387
CCn1cc[n+](C)c1,F[B-](F)(F)F,CCn1cc[n+](C)c1.F[B-](F)(F)F,2.410186529,257.15,197.972
CCCC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.445837632,279.15,379.091
CCC#CCn1cc[n+](C)c1,[N]N=[N-],CCC#CCn1cc[n+](C)c1.[N]N=[N-],2.465605891,292.15,191.238
CCCCn1c[n+](CCC(F)(F)F)cn1,F[B-](F)(F)F,CCCCn1c[n+](CCC(F)(F)F)cn1.F[B-](F)(F)F,2.495752416,313.15,309.038
CCC(=O)Cn1cc[n+](CCC(F)(F)F)c1,[I],CCC(=O)Cn1cc[n+](CCC(F)(F)F)c1.[I],2.532945376,341.15,362.133
Nn1cn[nH+]c1,O=[N+]([O-])[O-],Nn1cn[nH+]c1.O=[N+]([O-])[O-],2.534216544,342.15,147.094
CCCCCCCCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,2.539264336,346.15,424.454
C[n+]1nn(Cc2ccccc2)c2ccccc21,CS(=O)(=O)[O-],C[n+]1nn(Cc2ccccc2)c2ccccc21.CS(=O)(=O)[O-],2.562471305,365.15,319.386
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CC(=O)c2ccc(Br)cc2)cn1C,[Br-],CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CC(=O)c2ccc(Br)cc2)cn1C.[Br-],2.692979037,493.15,486.204
C[n+]1ccn(CCCc2ccccc2)c1,Cc1ccc(S(=O)(=O)[O-])cc1,C[n+]1ccn(CCCc2ccccc2)c1.Cc1ccc(S(=O)(=O)[O-])cc1,2.506707926,321.15,372.49
Cc1n(C)nc(C(F)(F)F)[n+]1C,[I],Cc1n(C)nc(C(F)(F)F)[n+]1C.[I],2.535484003,343.15,307.057
Cc1ccccc1Cn1cc[n+](C)c1,[Cl-],Cc1ccccc1Cn1cc[n+](C)c1.[Cl-],2.58899959,388.15,222.719
CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,2.296994077,198.15,340.292
CCC(=O)Cn1cc[n+](CCC(F)(F)F)c1,[I],CCC(=O)Cn1cc[n+](CCC(F)(F)F)c1.[I],2.470042788,295.15,362.133
CCn1cc[n+](C)c1,O=[N+]([O-])[O-],CCn1cc[n+](C)c1.O=[N+]([O-])[O-],2.492969805,311.15,173.172
CC[P+](CC)(CC)CC,C[C@H](O)C(=O)[O-],CC[P+](CC)(CC)CC.C[C@H](O)C(=O)[O-],2.492969805,311.15,236.292
C[NH+]1C=CN=C1,O=S(=O)([O-])C(F)(F)F,C[NH+]1C=CN=C1.O=S(=O)([O-])C(F)(F)F,2.552850654,357.15,232.183
CCn1cc[n+](C)c1,[Cl-],CCn1cc[n+](C)c1.[Cl-],2.55888849,362.15,146.621
CC[C@H](C)[C@H]([NH3+])C(=O)O,O=[N+]([O-])[O-],CC[C@H](C)[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],2.577664105,378.15,194.187
C[S+](C)C,CC(=O)[O-],C[S+](C)C.CC(=O)[O-],2.434808339,272.15,136.216
O=C1CCCN1,O=C([O-])c1ccccc1,O=C1CCCN1.O=C([O-])c1ccccc1,2.447390627,280.15,206.221
C[SH+](C)(C)C,O=C(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[SH+](C)(C)C.O=C(NS(=O)(=O)C(F)(F)F)C(F)(F)F,2.465605891,292.15,338.315
CCCCCCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,2.48735052,307.15,338.242
C[C@H]([NH3+])C(=O)O,O=C([O-])C(F)(F)F,C[C@H]([NH3+])C(=O)O.O=C([O-])C(F)(F)F,2.550411819,355.15,203.116
C[C@H]([NH3+])C(=O)O,O=S(=O)([O-])[O-],C[C@H]([NH3+])C(=O)O.O=S(=O)([O-])[O-],2.617157666,414.15,186.165
[N-]=[N+]=Nc1nc[nH+][nH]1,O=[N+]([O-])[O-],[N-]=[N+]=Nc1nc[nH+][nH]1.O=[N+]([O-])[O-],2.623404368,420.15,173.092
CC(C)CCCCC[NH+](CCCCCC(C)C)CCCCCC(C)C,F[B-](F)(F)F,CC(C)CCCCC[NH+](CCCCCC(C)C)CCCCCC(C)C.F[B-](F)(F)F,2.272189831,187.15,441.491
CCCCCC[N+]1(C)CCCC1,Cc1ccc(S(=O)(=O)[O-])cc1,CCCCCC[N+]1(C)CCCC1.Cc1ccc(S(=O)(=O)[O-])cc1,2.418549862,262.15,341.517
CC[NH3+],O=[N+]([O-])[O-],CC[NH3+].O=[N+]([O-])[O-],2.45659375,286.15,108.097
CCn1cc[n+](C)c1C,[Br-],CCn1cc[n+](C)c1C.[Br-],2.474434814,298.15,205.099
Nn1cn[nH+]c1,O=C([O-])C1([N+](=O)[O-])N=CN=N1,Nn1cn[nH+]c1.O=C([O-])C1([N+](=O)[O-])N=CN=N1,2.527823164,337.15,242.155
CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,2.531670475,340.15,282.134
CC1=NC=C[NH+]1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC1=NC=C[NH+]1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.470042788,295.15,377.288
CCC(=O)Cn1cc[n+](CCC(F)(F)F)c1,[I],CCC(=O)Cn1cc[n+](CCC(F)(F)F)c1.[I],2.502631928,318.15,362.133
CCCCCCCCn1cc[n+](CC)c1,Cc1ccc(S(=O)(=O)[O-])cc1,CCCCCCCCn1cc[n+](CC)c1.Cc1ccc(S(=O)(=O)[O-])cc1,2.535484003,343.15,380.554
CC[NH+]1C=CN=C1C,[Cl-],CC[NH+]1C=CN=C1C.[Cl-],2.654320962,451.15,146.621
CC[P+](CC)(CC)COC,[Br-],CC[P+](CC)(CC)COC.[Br-],2.458108821,287.15,243.125
CN(C)CCCCCCN(C)C,CC(=O)[O-],CN(C)CCCCCCN(C)C.CC(=O)[O-],2.58336883,383.15,231.36
CC(C)[NH2+]C(C)C,CC(=O)[O-],CC(C)[NH2+]C(C)C.CC(=O)[O-],2.598954567,397.15,161.245
CCCCn1c[n+](CCC(F)(F)F)cn1,F[B-](F)(F)F,CCCCn1c[n+](CCC(F)(F)F)cn1.F[B-](F)(F)F,2.467089899,293.15,309.038
CCCCCCCCCCOCn1cc[n+](COCCCC)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCCCOCn1cc[n+](COCCCC)c1.F[P-](F)(F)(F)(F)F,2.514746925,327.15,470.479
CN(C)CCCCCCN(C)C,CC(=O)[O-],CN(C)CCCCCCN(C)C.CC(=O)[O-],2.577664105,378.15,231.36
CCCC[n+]1cc(C[C@H]2COC(=O)[C@H]2CC)n(C)c1,[Br-],CCCC[n+]1cc(C[C@H]2COC(=O)[C@H]2CC)n(C)c1.[Br-],2.584500838,384.15,345.281
Cc1n(C)nc(C(F)(F)F)[n+]1C,F[B-](F)(F)F,Cc1n(C)nc(C(F)(F)F)[n+]1C.F[B-](F)(F)F,2.605466664,403.15,266.957
CCCC[N+]1(C)CCOC1,F[B-](F)(F)F,CCCC[N+]1(C)CCOC1.F[B-](F)(F)F,2.455073376,285.15,231.042
CCCCn1c[n+](CCC(F)(F)F)cn1,F[B-](F)(F)F,CCCCn1c[n+](CCC(F)(F)F)cn1.F[B-](F)(F)F,2.488762172,308.15,309.038
O=C(O)[C@@H]1CCC[NH2+]1,O=C([O-])C(F)(F)F,O=C(O)[C@@H]1CCC[NH2+]1.O=C([O-])C(F)(F)F,2.545492673,351.15,229.154
CCC[NH2+]CCC,CC(=O)[O-],CCC[NH2+]CCC.CC(=O)[O-],2.575361066,376.15,161.245
CCn1cc[nH+]c1C,[Br-],CCn1cc[nH+]c1C.[Br-],2.654320962,451.15,191.072
CN(C)CCCN(C)C,CC(=O)[O-],CN(C)CCCN(C)C.CC(=O)[O-],2.274504223,188.15,189.279
CC(C)C[C@H]([NH3+])C(=O)O,O=[N+]([O-])[O-],CC(C)C[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],2.413551213,259.15,194.187
CCCCN(C)C(N(C)C)=[N+](C)C,O=[N+]([O-])[O-],CCCCN(C)C(N(C)C)=[N+](C)C.O=[N+]([O-])[O-],2.483087821,304.15,248.327
CCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCn1cc[n+](C)c1.F[B-](F)(F)F,2.527823164,337.15,240.053
C1CNCCNCCNCCN1,CC(=O)[O-],C1CNCCNCCNCCN1.CC(=O)[O-],2.593452219,392.15,231.32
CCn1cc[n+](C)c1,[Cl-],CCn1cc[n+](C)c1.[Cl-],2.318376415,208.15,146.621
CC[NH2+]C(C)C(=O)OCC,C[C@H](O)C(=O)[O-],CC[NH2+]C(C)C(=O)OCC.C[C@H](O)C(=O)[O-],2.39471428,248.15,235.28
CCCCCCCCCCCOCn1cc[n+](COCCCC)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCCCCOCn1cc[n+](COCCCC)c1.F[P-](F)(F)(F)(F)F,2.522639818,333.15,484.506
CC(C)C[C@H]([NH3+])C(=O)O,O=[N+]([O-])[O-],CC(C)C[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],2.562471305,365.15,194.187
CC[N+](C)(CC)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,F[B-](F)(F)F,CC[N+](C)(CC)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C.F[B-](F)(F)F,2.627519471,424.15,343.258
Cc1n(C)c([N+](=O)[O-])c[n+]1C,[O-][Cl+3]([O-])([O-])[O-],Cc1n(C)c([N+](=O)[O-])c[n+]1C.[O-][Cl+3]([O-])([O-])[O-],2.661954589,459.15,255.614
Cn1cc[n+](CC(F)(F)F)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](CC(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.36763542,233.15,445.285
CCn1cc[n+](C)c1,F[B-](F)(F)F,CCn1cc[n+](C)c1.F[B-](F)(F)F,2.411872129,258.15,197.972
COCC[N+](C)(C)C,F[B-](F)(F)F,COCC[N+](C)(C)C.F[B-](F)(F)F,2.442714883,277.15,205.004
CCCCCC[N+](C)(C)C,F[B-](F)(F)F,CCCCCC[N+](C)(C)C.F[B-](F)(F)F,2.477338348,300.15,231.086
CCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,2.495752416,313.15,270.157
C[n+]1ccn(CC(=O)c2ccccc2)c1,[Br-],C[n+]1ccn(CC(=O)c2ccccc2)c1.[Br-],2.508058136,322.15,281.153
CCCCn1cc[n+](C)c1C,F[B-](F)(F)F,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,2.535484003,343.15,240.053
CCCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCn1cc[n+](C)c1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.428377801,268.15,362.02
CC(C)C[NH2+]CC(C)C,CC(=O)[O-],CC(C)C[NH2+]CC(C)C.CC(=O)[O-],2.526533116,336.15,189.299
C[n+]1cnn(N)c1,[O-][Cl+3]([O-])([O-])[O-],C[n+]1cnn(N)c1.[O-][Cl+3]([O-])([O-])[O-],2.581095924,381.15,198.566
[N-]=[N+]=Nc1[nH]cc[nH+]1,O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],[N-]=[N+]=Nc1[nH]cc[nH+]1.O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],2.602222821,400.15,267.165
C[C@H]([NH3+])C(=O)O,O=[N+]([O-])[O-],C[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],2.635634517,432.15,152.106
CCn1cc[n+](C)c1,[Br-],CCn1cc[n+](C)c1.[Br-],2.40849436,256.15,191.072
CCn1cc[n+](C)c1,N#CC(=C=[N-])C#N,CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,2.420203374,263.15,201.233
CCCC[N+](C)(C)CC,O=C(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](C)(C)CC.O=C(NS(=O)(=O)C(F)(F)F)C(F)(F)F,2.423491631,265.15,375.355
CN1N=N[NH+](N)C1N,[Br-],CN1N=N[NH+](N)C1N.[Br-],2.601136134,399.15,197.04
CC[NH+]1C=CN=C1C,[O-][Cl+3]([O-])([O-])[O-],CC[NH+]1C=CN=C1C.[O-][Cl+3]([O-])([O-])[O-],2.447390627,280.15,210.617
CCCCN(C)C(N(C)C)=[N+](C)C,O=[N+]([O-])[O-],CCCCN(C)C(N(C)C)=[N+](C)C.O=[N+]([O-])[O-],2.5417664,348.15,248.327
CCCCCCCCn1cc[n+](C)c1,FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,CCCCCCCCn1cc[n+](C)c1.FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,2.5417664,348.15,1058.542
CC(C)[N+](C)(C)C,O=C(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CC(C)[N+](C)(C)C.O=C(NS(=O)(=O)C(F)(F)F)C(F)(F)F,2.604388073,402.15,347.301
CCCCCCCCCCCCCC(F)CCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCC(F)CCCCCCCCCCCCC)cc2)cc1,O=S(=O)([O-])C(F)(F)F,CCCCCCCCCCCCCC(F)CCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCC(F)CCCCCCCCCCCCC)cc2)cc1.O=S(=O)([O-])C(F)(F)F,2.641622816,438.15,932.387
C[n+]1ccn(CC(=O)c2cccc(Cl)c2)c1,[Cl-],C[n+]1ccn(CC(=O)c2cccc(Cl)c2)c1.[Cl-],2.652391404,449.15,271.147
CCC[N+]1(C)CCOC1,[Br-],CCC[N+]1(C)CCOC1.[Br-],2.661007691,458.15,210.115
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([O-])OCC(F)(F)C(F)(F)C(F)(F)C(F)F,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([O-])OCC(F)(F)C(F)(F)C(F)(F)C(F)F,2.442714883,277.15,679.84
CCCCCC[P+](C)(C)C,O=S(=O)(NS(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)F,CCCCCC[P+](C)(C)C.O=S(=O)(NS(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)F,2.495752416,313.15,492.411
CCCn1cc[n+](C)c1C,[Br-],CCCn1cc[n+](C)c1C.[Br-],2.614000295,411.15,219.126
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2ccc(C)cc2)cn1C,[Br-],CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2ccc(C)cc2)cn1C.[Br-],2.663842213,461.15,393.325
CCCC[n+]1ccn(-c2ccc(OC)cc2)c1,FC(F)(F)C(O[B-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,CCCC[n+]1ccn(-c2ccc(OC)cc2)c1.FC(F)(F)C(O[B-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,2.288137395,194.15,910.243
CCCCCCCCCCCC[NH+]1C=CN(CC[C@H](C)CCC=C(C)C)C1,F[B-](F)(F)F,CCCCCCCCCCCC[NH+]1C=CN(CC[C@H](C)CCC=C(C)C)C1.F[B-](F)(F)F,2.447390627,280.15,464.485
CCC[S+](CC)CCC,CC(=O)[O-],CCC[S+](CC)CCC.CC(=O)[O-],2.378670385,239.15,206.351
COCC[N+]1(C)CCCCC1,F[B-](F)(F)C(F)(F)F,COCC[N+]1(C)CCCCC1.F[B-](F)(F)C(F)(F)F,2.43798825,274.15,295.076
CCC[N+]1(C)CCCC1,Cc1ccc(S(=O)(=O)[O-])cc1,CCC[N+]1(C)CCCC1.Cc1ccc(S(=O)(=O)[O-])cc1,2.445837632,279.15,299.436
C[C@H](C[n+]1ccn(C)c1)OCc1ccccc1,F[B-](F)(F)F,C[C@H](C[n+]1ccn(C)c1)OCc1ccccc1.F[B-](F)(F)F,2.498517311,315.15,318.123
O=C(O)[C@@H]1CCC[NH2+]1,F[B-](F)(F)F,O=C(O)[C@@H]1CCC[NH2+]1.F[B-](F)(F)F,2.543012046,349.15,202.944
C[n+]1nn(Cc2ccccc2)c2ccccc21,[Br-],C[n+]1nn(Cc2ccccc2)c2ccccc21.[Br-],2.649480897,446.15,304.191
CCCCCCCCCCCC[P+](CC)(CC)CC,[Br-],CCCCCCCCCCCC[P+](CC)(CC)CC.[Br-],2.45659375,286.15,367.396
CCCC[NH+]1CCC=C1C,[I],CCCC[NH+]1CCC=C1C.[I],2.490169251,309.15,267.154
CCCCCCCCCCOC[n+]1ccn(-c2ccccc2)c1,F[B-](F)(F)F,CCCCCCCCCCOC[n+]1ccn(-c2ccccc2)c1.F[B-](F)(F)F,2.492969805,311.15,402.285
FCCC[n+]1ccc(-c2cc[n+](CCCF)cc2)cc1,O=S(=O)([O-])C(F)(F)F,FCCC[n+]1ccc(-c2cc[n+](CCCF)cc2)cc1.O=S(=O)([O-])C(F)(F)F,2.527823164,337.15,427.415
COc1ccc(C(=O)Cn2cc[n+](C)c2)cc1OC,[Cl-],COc1ccc(C(=O)Cn2cc[n+](C)c2)cc1OC.[Cl-],2.640630483,437.15,296.754
CC(N(C)C)N(C)C,CC(=O)[O-],CC(N(C)C)N(C)C.CC(=O)[O-],2.318376415,208.15,175.252
C[n+]1ccn(CCO)c1,[Br-],C[n+]1ccn(CCO)c1.[Br-],2.363893898,231.15,207.071
C1CC[NH2+]C1,O=C[O-],C1CC[NH2+]C1.O=C[O-],2.420203374,263.15,117.148
C[NH+]1C=CN=C1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C[NH+]1C=CN=C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,2.45354766,284.15,463.275
CCCCCC[N+](CCCC)(CCCC)CCCC,CS(=O)(=O)[N-]S(C)(=O)=O,CCCCCC[N+](CCCC)(CCCC)CCCC.CS(=O)(=O)[N-]S(C)(=O)=O,2.363893898,231.15,442.732
CCCCCCCCCCCC[N+](CC)(CC)CC,[Br-],CCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],2.447390627,280.15,350.429
CC[NH+]1CCC=C1C,[I],CC[NH+]1CCC=C1C.[I],2.502631928,318.15,239.1
CCCCN(C)C(N(C)C)=[N+](C)C,O=[N+]([O-])[O-],CCCCN(C)C(N(C)C)=[N+](C)C.O=[N+]([O-])[O-],2.529109392,338.15,248.327
[N-]=[N+]=NCCn1c[n+](N)cn1,O=[N+]([O-])[O-],[N-]=[N+]=NCCn1c[n+](N)cn1.O=[N+]([O-])[O-],2.535484003,343.15,216.161
CCCCn1cc[n+](C)c1,FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,CCCCn1cc[n+](C)c1.FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,2.577664105,378.15,1002.434
Cc1n(CCCF)nc(C(F)(F)F)[n+]1C,[I],Cc1n(CCCF)nc(C(F)(F)F)[n+]1C.[I],2.58899959,388.15,353.101
CCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCn1cc[n+](C)c1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.429994384,269.15,398
CC[NH+]1C=CN=C1,O=S(=O)([O-])C(F)(F)F,CC[NH+]1C=CN=C1.O=S(=O)([O-])C(F)(F)F,2.448938088,281.15,246.21
CCCCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,F[B-](F)(F)F,CCCCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C.F[B-](F)(F)F,2.499893186,316.15,385.339
CCCCN(C)C(N(C)C)=[N+](C)C,[O-][Cl+3]([O-])([O-])[O-],CCCCN(C)C(N(C)C)=[N+](C)C.[O-][Cl+3]([O-])([O-])[O-],2.564843533,367.15,285.772
C[NH+]1C=CN=C1,CC(=O)[O-],C[NH+]1C=CN=C1.CC(=O)[O-],2.398200507,250.15,142.158
CCCCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,2.462622575,290.15,288.291
Cn1cnc[nH+]1,O=C([O-])C1([N+](=O)[O-])N=NN=N1,Cn1cnc[nH+]1.O=C([O-])C1([N+](=O)[O-])N=NN=N1,2.525239224,335.15,242.155
Cc1n(N)nn[n+]1C,[I],Cc1n(N)nn[n+]1C.[I],2.595661531,394.15,241.036
CCn1cc[n+](C)c1C,O=C([O-])C(F)(F)F,CCn1cc[n+](C)c1C.O=C([O-])C(F)(F)F,2.612942716,410.15,238.209
Cn1c[n+](C)cc1[N+](=O)[O-],O=[N+]([O-])[O-],Cn1c[n+](C)cc1[N+](=O)[O-].O=[N+]([O-])[O-],2.639635877,436.15,204.142
CC[NH+]1C=CN=C1,[Br-],CC[NH+]1C=CN=C1.[Br-],2.522639818,333.15,177.045
CC1(C)CC(N)CC(C)(C)[NH2+]1,CC(=O)[O-],CC1(C)CC(N)CC(C)(C)[NH2+]1.CC(=O)[O-],2.557687619,361.15,216.325
CCCCCCCCCCCCCCCCC[n+]1ccc(-c2cc[nH+]cc2)c(F)c1CCCCCCCCCC,O=S(=O)([O-])C(F)(F)F,CCCCCCCCCCCCCCCCC[n+]1ccc(-c2cc[nH+]cc2)c(F)c1CCCCCCCCCC.O=S(=O)([O-])C(F)(F)F,2.582233864,382.15,703.992
CCCC[N+](C)(C)CC[N+](C)(C)CCCC,F[B-](F)(F)F,CCCC[N+](C)(C)CC[N+](C)(C)CCCC.F[B-](F)(F)F,2.60004672,398.15,317.244
CCCC[N+]1(C)CCOCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.601136134,399.15,445.097
CCn1cc[n+](C)c1,F[B-](F)(F)F,CCn1cc[n+](C)c1.F[B-](F)(F)F,2.615055304,412.15,197.972
CCn1cc[n+](C)c1C,O=C([O-])C(F)(F)F,CCn1cc[n+](C)c1C.O=C([O-])C(F)(F)F,2.632609117,429.15,238.209
Cn1cc[n+](C)c1-c1ccccc1,[Br-],Cn1cc[n+](C)c1-c1ccccc1.[Br-],2.675915755,474.15,253.143
CCCCn1cc[n+](C)c1,[N]N=[N-],CCCCn1cc[n+](C)c1.[N]N=[N-],2.436401205,273.15,181.243
CCOC(=O)[C@@H](C)[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCOC(=O)[C@@H](C)[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.502631928,318.15,463.378
CCCC[NH2+]CCCC,CC(=O)[O-],CCCC[NH2+]CCCC.CC(=O)[O-],2.536747774,344.15,189.299
C[NH+]1C=CN=C1,F[P-](F)(F)(F)(F)F,C[NH+]1C=CN=C1.F[P-](F)(F)(F)(F)F,2.590117035,389.15,228.076
C=C[n+]1ccn(CCCC)c1,[Br-],C=C[n+]1ccn(CCCC)c1.[Br-],2.59785966,396.15,231.137
c1nc[nH+][nH]1,O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],c1nc[nH+][nH]1.O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],2.632609117,429.15,227.14
CC(C)C[C@H]([NH3+])C(=O)O,O=[N+]([O-])[O-],CC(C)C[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],2.410186529,257.15,194.187
CC(C)CCCCC[NH+](CCCCCC(C)C)CCCCCC(C)C,F[B-](F)(F)F,CC(C)CCCCC[NH+](CCCCCC(C)C)CCCCCC(C)C.F[B-](F)(F)F,2.418549862,262.15,441.491
CC[N+](C)(CC)CC,O=C(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CC[N+](C)(CC)CC.O=C(NS(=O)(=O)C(F)(F)F)C(F)(F)F,2.467089899,293.15,361.328
CC[N+](C)(CC)CC,F[B-](F)(F)F,CC[N+](C)(CC)CC.F[B-](F)(F)F,2.508058136,322.15,203.032
