Cation_SMILES,Anion_SMILES,IL_SMILES,Pressure(bar),Temperature(K),LOG10(VISCOSITY)(mPa.s),Molar mass(g/mol)
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,262,333.15,1.82,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,511,333.15,1.93,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,757,333.15,2.04,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,911,333.15,2.11,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1001,333.15,2.14,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,343.15,1.55,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,55,343.15,1.57,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,106,343.15,1.59,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,257,343.15,1.66,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,506,343.15,1.76,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,756,343.15,1.87,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1006,343.15,1.97,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1254,343.15,2.07,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1402,343.15,2.12,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1499,343.15,2.16,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1729,343.15,2.25,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,353.15,1.41,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,288.15,2.6,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,293.15,2.53,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,296.15,2.39,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,298.15,2.39,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,301.15,2.26,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,303.15,2.27,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,305.15,2.16,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,308.15,2.15,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,311.15,2.02,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,313.15,2.04,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,318.15,1.93,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,323.15,1.84,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,333.15,1.74,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,343.15,1.58,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,353.15,1.4,284.184
CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1,363.15,1.29,284.184
CCCCN1C=C[N+](=C1)CCCC,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)CCCC.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,273.15,2.44,461.45
CCCCN1C=C[N+](=C1)CCCC,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)CCCC.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,278.15,2.31,461.45
CCCCN1C=C[N+](=C1)CCCC,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)CCCC.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,283.15,2.18,461.45
CCCCN1C=C[N+](=C1)CCCC,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)CCCC.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,288.15,2.06,461.45
CCCCN1C=C[N+](=C1)CCCC,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)CCCC.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,293.15,1.95,461.45
CCCCN1C=C[N+](=C1)CCCC,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)CCCC.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,303.15,1.76,461.45
CCCCN1C=C[N+](=C1)CCCC,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)CCCC.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,313.15,1.58,461.45
CCCCN1C=C[N+](=C1)CCCC,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)CCCC.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,323.15,1.42,461.45
CCCCN1C=C[N+](=C1)CCCC,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)CCCC.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,333.15,1.28,461.45
CCCCN1C=C[N+](=C1C)C,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.[B-](F)(F)(F)F,1,283.15,2.49,240.053
CCCCN1C=C[N+](=C1C)C,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.[B-](F)(F)(F)F,1,288.15,2.46,240.053
CCCCN1C=C[N+](=C1C)C,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.[B-](F)(F)(F)F,1,293.15,2.43,240.053
CCCCN1C=C[N+](=C1C)C,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.[B-](F)(F)(F)F,1,298.15,2.39,240.053
CCCCN1C=C[N+](=C1C)C,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.[B-](F)(F)(F)F,1,303.15,2.34,240.053
CCCCN1C=C[N+](=C1C)C,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.[B-](F)(F)(F)F,1,308.15,2.28,240.053
CCCCN1C=C[N+](=C1C)C,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.[B-](F)(F)(F)F,1,313.15,2.22,240.053
CCCCN1C=C[N+](=C1C)C,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.[B-](F)(F)(F)F,1,323.15,2.08,240.053
CCCCN1C=C[N+](=C1C)C,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.[B-](F)(F)(F)F,1,333.15,1.95,240.053
CCCCN1C=C[N+](=C1C)C,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.[B-](F)(F)(F)F,1,343.15,1.82,240.053
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,283.15,2.64,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,288.15,2.47,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,293.15,2.32,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,298.15,2.19,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,303.15,2.06,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,308.15,1.95,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,313.15,1.84,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,318.15,1.74,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,323.15,1.65,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,328.15,1.57,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,333.15,1.49,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,338.15,1.41,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,343.15,1.34,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,348.15,1.28,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,353.15,1.22,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,358.15,1.16,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,363.15,1.1,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,368.15,1.05,598.253
CCCCN1C=C[N+](=C1C)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,1,373.15,1,598.253
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,298,1.99,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,283.15,2.18,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,288.15,2.1,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,293.15,2.02,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,298.15,1.94,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,303.15,1.86,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,308.15,1.79,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,313.15,1.72,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,323.15,1.58,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,333.15,1.46,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,343.15,1.34,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,298,2.03,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,313,1.68,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,333,1.34,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,353,1.09,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,373,0.89,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,473,0.28,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,273.15,2.72,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,278.15,2.55,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,283.15,2.4,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,288.15,2.26,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,293.15,2.13,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,298.15,2.01,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,303.15,1.9,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,308.15,1.8,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,313.15,1.71,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,318.15,1.62,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,323.15,1.54,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,328.15,1.46,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,333.15,1.39,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,338.15,1.32,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,343.15,1.26,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,348.15,1.2,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,353.15,1.14,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,358.15,1.09,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,363.15,1.04,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,368.15,0.99,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,373.15,0.95,433.396
CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,298.15,2.02,433.396
CCCCn1cc[n+](c1)C=C,[I-],CCCCn1cc[n+](c1)C=C.[I-],1,298,3.52,278.137
CCCCn1cc[n+](c1)CC=C,C(#N)[N-]C#N,CCCCn1cc[n+](c1)CC=C.C(#N)[N-]C#N,1,298,1.39,231.303
CCCCn1cc[n+](c1)Cc1ccccc1,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCn1cc[n+](c1)Cc1ccccc1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,293,1.94,495.467
