Cation_SMILES,Anion_SMILES,IL_SMILES,MP(K),LOG10(MP)(K),Molar mass(g/mol)
CCC[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)F,CCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)F,292.2,2.466,432.355
CCCCC[N+](CCCCC)(CCCCC)CCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)F,CCCCC[N+](CCCCC)(CCCCC)CCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)F,298.2,2.475,628.733
CCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)F,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)F,269.2,2.43,472.42
CCCCCC[P+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)F,CCCCCC[P+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)F,313.2,2.496,491.403
Cn1cc[nH+]c1,[Br-],Cn1cc[nH+]c1.[Br-],314.2,2.497,163.018
CCn1cc[nH+]c1,[Br-],CCn1cc[nH+]c1.[Br-],333.2,2.523,177.045
Cn1cc[n+](C)c1,[Br-],Cn1cc[n+](C)c1.[Br-],449.2,2.652,177.045
CCn1cc[n+](C)c1,[Br-],CCn1cc[n+](C)c1.[Br-],417.2,2.62,191.072
CCCCCCCCCCCCCCn1cc[n+](C)c1,[Br-],CCCCCCCCCCCCCCn1cc[n+](C)c1.[Br-],327.2,2.515,359.396
C=CCn1cc[n+](C)c1,[Br-],C=CCn1cc[n+](C)c1.[Br-],326.3,2.514,203.083
C=CCn1cc[n+](CCC)c1,[Br-],C=CCn1cc[n+](CCC)c1.[Br-],302.7,2.481,231.137
Cn1cc[n+](C[C@@H](Br)CN=[N+]=[N-])c1,[Br-],Cn1cc[n+](C[C@@H](Br)CN=[N+]=[N-])c1.[Br-],290,2.462,325.008
CCCCCCCn1c[n+](CCF)cn1,[Br-],CCCCCCCn1c[n+](CCF)cn1.[Br-],398.2,2.6,294.212
CCCCCCCCCCn1c[n+](CCF)cn1,[Br-],CCCCCCCCCCn1c[n+](CCF)cn1.[Br-],402.2,2.604,336.293
CCCC[n+]1ccccc1,[Br-],CCCC[n+]1ccccc1.[Br-],378,2.577,216.122
CCCC[n+]1ccc(C)cc1,[Br-],CCCC[n+]1ccc(C)cc1.[Br-],351.2,2.546,230.149
CCCC[n+]1cc(C)cc(C)c1,[Br-],CCCC[n+]1cc(C)cc(C)c1.[Br-],368,2.566,244.176
N#CC[n+]1ccccc1,[Br-],N#CC[n+]1ccccc1.[Br-],433.2,2.637,199.051
N#CCC[n+]1ccccc1,[Br-],N#CCC[n+]1ccccc1.[Br-],418.2,2.621,213.078
N#CCCC[n+]1ccccc1,[Br-],N#CCCC[n+]1ccccc1.[Br-],356.2,2.552,227.105
Cc1ccc[n+](CC#N)c1,[Br-],Cc1ccc[n+](CC#N)c1.[Br-],456.2,2.659,213.078
Cc1cc[n+](CC#N)cc1,[Br-],Cc1cc[n+](CC#N)cc1.[Br-],466.2,2.669,213.078
Cc1ccc(C)[n+](CC#N)c1,[Br-],Cc1ccc(C)[n+](CC#N)c1.[Br-],433.2,2.637,227.105
Cc1cccc[n+]1CCCC#N,[Br-],Cc1cccc[n+]1CCCC#N.[Br-],409.2,2.612,241.132
Cc1cc[n+](CCCC#N)cc1,[Br-],Cc1cc[n+](CCCC#N)cc1.[Br-],397.2,2.599,241.132
CCc1cc[n+](CCCC#N)cc1,[Br-],CCc1cc[n+](CCCC#N)cc1.[Br-],425.2,2.629,255.159
Cc1ccc(C)[n+](CCCC#N)c1,[Br-],Cc1ccc(C)[n+](CCCC#N)c1.[Br-],415.2,2.618,255.159
CCCC[n+]1ccc(C#N)cc1,[Br-],CCCC[n+]1ccc(C#N)cc1.[Br-],485.2,2.686,241.132
CCCC[n+]1cccc(C#N)c1,[Br-],CCCC[n+]1cccc(C#N)c1.[Br-],429.2,2.633,241.132
CCCCCC[n+]1ccc(C#N)cc1,[Br-],CCCCCC[n+]1ccc(C#N)cc1.[Br-],469.2,2.671,269.186
CCCCCCCC[n+]1ccc(C#N)cc1,[Br-],CCCCCCCC[n+]1ccc(C#N)cc1.[Br-],435.2,2.639,297.24
COC(=O)c1ccc[n+](CCCC#N)c1,[Br-],COC(=O)c1ccc[n+](CCCC#N)c1.[Br-],455.2,2.658,285.141
CCCC[n+]1ccc(N(C)C)cc1,[Br-],CCCC[n+]1ccc(N(C)C)cc1.[Br-],495,2.695,259.191
CCCCCC[n+]1ccc(N(C)C)cc1,[Br-],CCCCCC[n+]1ccc(N(C)C)cc1.[Br-],469,2.671,287.245
CCCCCC[n+]1ccc(N(C)C)c(C)c1,[Br-],CCCCCC[n+]1ccc(N(C)C)c(C)c1.[Br-],392,2.593,301.272
Cc1cc2cccc[n+]2cc1C,[Br-],Cc1cc2cccc[n+]2cc1C.[Br-],494.8,2.694,238.128
CCc1cc2cccc[n+]2cc1CC,[Br-],CCc1cc2cccc[n+]2cc1CC.[Br-],510.2,2.708,266.182
CCCC[C@H](CC)C[N+](C)(C)C[C@@H](CC)CCCC,[Br-],CCCC[C@H](CC)C[N+](C)(C)C[C@@H](CC)CCCC.[Br-],363.2,2.56,350.429
CCC[N+]1(C)CCCC1,[Br-],CCC[N+]1(C)CCCC1.[Br-],380.2,2.58,208.143
C=CC[N+]1(C)CCCC1,[Br-],C=CC[N+]1(C)CCCC1.[Br-],291.2,2.464,206.127
CCCCC[N+]1(C)CCCCC1,[Br-],CCCCC[N+]1(C)CCCCC1.[Br-],446.8,2.65,250.224
C=CC[N+]1(C)CCCCC1,[Br-],C=CC[N+]1(C)CCCCC1.[Br-],334.2,2.524,220.154
C[N+]1(CC#N)CCCCC1,[Br-],C[N+]1(CC#N)CCCCC1.[Br-],465.2,2.668,219.126
C[N+]1(CCCC#N)CCCCC1,[Br-],C[N+]1(CCCC#N)CCCCC1.[Br-],410.2,2.613,247.18
CCC[N+]1(C)CCOCC1,[Br-],CCC[N+]1(C)CCOCC1.[Br-],453.9,2.657,224.142
CCCC[N+]1(C)CCOCC1,[Br-],CCCC[N+]1(C)CCOCC1.[Br-],484.5,2.685,238.169
CCCCC[N+]1(C)CCOCC1,[Br-],CCCCC[N+]1(C)CCOCC1.[Br-],467,2.669,252.196
C=CC[N+]1(C)CCOCC1,[Br-],C=CC[N+]1(C)CCOCC1.[Br-],353.2,2.548,222.126
C=CC[N+]1(CC)CCOCC1,[Br-],C=CC[N+]1(CC)CCOCC1.[Br-],348.2,2.542,236.153
CC[N+](C)(C)CCOC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,CC[N+](C)(C)CCOC.O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,321.5,2.507,319.075
CC[N+](C)(C)COC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,CC[N+](C)(C)COC.O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,324,2.511,305.048
CCOC[N+](C)(C)CC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,CCOC[N+](C)(C)CC.O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,319.9,2.505,319.075
CCn1cc[n+](C)c1,N#C[B-](F)(C#N)C#N,CCn1cc[n+](C)c1.N#C[B-](F)(C#N)C#N,265.4,2.424,219.032
CCn1cc[n+](C)c1,N#C[B-](F)(C#N)C(F)(F)C(F)(F)F,CCn1cc[n+](C)c1.N#C[B-](F)(C#N)C(F)(F)C(F)(F)F,252.2,2.402,312.026
CCn1cc[n+](C)c1,N#C[B-](F)(C#N)C(F)(F)F,CCn1cc[n+](C)c1.N#C[B-](F)(C#N)C(F)(F)F,243.2,2.386,262.019
Cn1cc[nH+]c1,F[B-](F)(F)F,Cn1cc[nH+]c1.F[B-](F)(F)F,309.6,2.491,169.918
Cn1cc[n+](C)c1,F[B-](F)(F)F,Cn1cc[n+](C)c1.F[B-](F)(F)F,304.5,2.484,183.945
CCn1cc[n+](C)c1,F[B-](F)(F)F,CCn1cc[n+](C)c1.F[B-](F)(F)F,288.2,2.46,197.972
CCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,256.2,2.409,211.999
CCC[n+]1ccn(C)c1C,F[B-](F)(F)F,CCC[n+]1ccn(C)c1C.F[B-](F)(F)F,256.2,2.409,226.026
CCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,191.2,2.281,226.026
CCCCn1cc[n+](C)c1C,F[B-](F)(F)F,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,310.2,2.492,240.053
CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,191.2,2.281,254.08
CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,194.2,2.288,282.134
CCCCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,248.2,2.395,310.188
C=CCn1cc[n+](C)c1,F[B-](F)(F)F,C=CCn1cc[n+](C)c1.F[B-](F)(F)F,192.1,2.284,209.983
C/C=C/C[n+]1ccn(C)c1C,F[B-](F)(F)F,C/C=C/C[n+]1ccn(C)c1C.F[B-](F)(F)F,217.2,2.337,238.037
Cc1cc(C)[n+](C)n1-c1ccccc1,F[B-](F)(F)F,Cc1cc(C)[n+](C)n1-c1ccccc1.F[B-](F)(F)F,418.4,2.622,274.07
CCCC[n+]1c(C)cc(C)n1-c1ccccc1,F[B-](F)(F)F,CCCC[n+]1c(C)cc(C)n1-c1ccccc1.F[B-](F)(F)F,340.8,2.532,316.151
CCCCCCC[n+]1c(C)cc(C)n1-c1ccccc1,F[B-](F)(F)F,CCCCCCC[n+]1c(C)cc(C)n1-c1ccccc1.F[B-](F)(F)F,329.5,2.518,358.232
CCCC[n+]1ccccc1,F[B-](F)(F)F,CCCC[n+]1ccccc1.F[B-](F)(F)F,272,2.435,223.022
CCCC[n+]1ccccc1C,F[B-](F)(F)F,CCCC[n+]1ccccc1C.F[B-](F)(F)F,301.3,2.479,237.049
CCCCCCCC[n+]1cc(C)cc(C)c1,F[B-](F)(F)F,CCCCCCCC[n+]1cc(C)cc(C)c1.F[B-](F)(F)F,329.2,2.517,307.184
Cc1cc2cccc[n+]2cc1C,F[B-](F)(F)F,Cc1cc2cccc[n+]2cc1C.F[B-](F)(F)F,388.7,2.59,245.028
CCc1cc2cccc[n+]2cc1CC,F[B-](F)(F)F,CCc1cc2cccc[n+]2cc1CC.F[B-](F)(F)F,459.6,2.662,273.082
C[NH3+],F[B-](F)(F)F,C[NH3+].F[B-](F)(F)F,461,2.664,118.87
CC[NH3+],F[B-](F)(F)F,CC[NH3+].F[B-](F)(F)F,425.6,2.629,132.897
CCCC[NH3+],F[B-](F)(F)F,CCCC[NH3+].F[B-](F)(F)F,471.4,2.673,160.951
CC[NH+](CC)CC,F[B-](F)(F)F,CC[NH+](CC)CC.F[B-](F)(F)F,377.5,2.577,189.005
CCC[N+](C)(CC)CC,F[B-](F)(F)F,CCC[N+](C)(CC)CC.F[B-](F)(F)F,459.2,2.662,217.059
CCCC[N+](C)(CC)CC,F[B-](F)(F)F,CCCC[N+](C)(CC)CC.F[B-](F)(F)F,438.2,2.642,231.086
CCCC[NH2+]CCCC,F[B-](F)(F)F,CCCC[NH2+]CCCC.F[B-](F)(F)F,486,2.687,217.059
[NH3+]CCO,F[B-](F)(F)F,[NH3+]CCO.F[B-](F)(F)F,273.7,2.437,148.896
COCC[N+](C)(C)C,F[B-](F)(F)F,COCC[N+](C)(C)C.F[B-](F)(F)F,327.2,2.515,205.004
CC[N+](C)(C)CCOC,F[B-](F)(F)F,CC[N+](C)(C)CCOC.F[B-](F)(F)F,279.1,2.446,219.031
CC[N+](C)(CC)CCOC,F[B-](F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)F,281.2,2.449,233.058
CC[N+](CC)(CC)CCOC,F[B-](F)(F)F,CC[N+](CC)(CC)CCOC.F[B-](F)(F)F,329.2,2.517,247.085
COCC[N+](C)(C)CCOC,F[B-](F)(F)F,COCC[N+](C)(C)CCOC.F[B-](F)(F)F,309.1,2.49,249.057
CCOCC[N+](C)(C)CCOC,F[B-](F)(F)F,CCOCC[N+](C)(C)CCOC.F[B-](F)(F)F,279.6,2.447,263.084
CCCCCCOC(=O)C[N+](C)(C)C,F[B-](F)(F)F,CCCCCCOC(=O)C[N+](C)(C)C.F[B-](F)(F)F,331.2,2.52,289.122
CCCCCCCCCCCCOC(=O)C[N+](C)(C)C,F[B-](F)(F)F,CCCCCCCCCCCCOC(=O)C[N+](C)(C)C.F[B-](F)(F)F,362.2,2.559,373.284
CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C,F[B-](F)(F)F,CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C.F[B-](F)(F)F,369.2,2.567,401.338
CCCCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C,F[B-](F)(F)F,CCCCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C.F[B-](F)(F)F,377.2,2.577,429.392
CCCC[N+](CCCC)(CCCC)CC(=O)OCC,F[B-](F)(F)F,CCCC[N+](CCCC)(CCCC)CC(=O)OCC.F[B-](F)(F)F,327.2,2.515,359.257
C[N+](C)(C)CCCC#N,F[B-](F)(F)F,C[N+](C)(C)CCCC#N.F[B-](F)(F)F,334.1,2.524,214.015
COC(=O)[C@@H](C)[NH3+],F[B-](F)(F)F,COC(=O)[C@@H](C)[NH3+].F[B-](F)(F)F,255.2,2.407,190.933
CC(C)(C)[NH3+],F[B-](F)(F)F,CC(C)(C)[NH3+].F[B-](F)(F)F,391.5,2.593,160.951
C[NH+]1CCCC1,F[B-](F)(F)F,C[NH+]1CCCC1.F[B-](F)(F)F,240.2,2.381,172.962
CCCC[N+]1(C)CCCC1,F[B-](F)(F)F,CCCC[N+]1(C)CCCC1.F[B-](F)(F)F,423.2,2.627,229.07
COC[N+]1(C)CCCC1,F[B-](F)(F)F,COC[N+]1(C)CCCC1.F[B-](F)(F)F,255.2,2.407,217.015
COCC[N+]1(C)CCCC1,F[B-](F)(F)F,COCC[N+]1(C)CCCC1.F[B-](F)(F)F,285.2,2.455,231.042
C[NH+]1CCCCC1,F[B-](F)(F)F,C[NH+]1CCCCC1.F[B-](F)(F)F,298.2,2.475,186.989
CCCC[N+]1(C)CCCCC1,F[B-](F)(F)F,CCCC[N+]1(C)CCCCC1.F[B-](F)(F)F,419.2,2.622,243.097
CCCC[N@+]1(C)CCOC1,F[B-](F)(F)F,CCCC[N@+]1(C)CCOC1.F[B-](F)(F)F,261.2,2.417,231.042
C[NH+]1CCOCC1,F[B-](F)(F)F,C[NH+]1CCOCC1.F[B-](F)(F)F,302.2,2.48,188.961
CC[NH+]1CCOCC1,F[B-](F)(F)F,CC[NH+]1CCOCC1.F[B-](F)(F)F,294.2,2.469,202.988
CCCC[N+]1(C)CCOCC1,F[B-](F)(F)F,CCCC[N+]1(C)CCOCC1.F[B-](F)(F)F,339.2,2.53,245.069
COCC[N+]1(C)CCOCC1,F[B-](F)(F)F,COCC[N+]1(C)CCOCC1.F[B-](F)(F)F,358.2,2.554,247.041
CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,F[B-](F)(F)F,CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,295.6,2.471,458.458
CCn1cc[n+](C)c1,CCCCC[B-](F)(F)F,CCn1cc[n+](C)c1.CCCCC[B-](F)(F)F,289.2,2.461,250.117
Cn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Cn1cc[n+](C)c1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,308.2,2.489,383.973
CCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCn1cc[n+](C)c1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,269.2,2.43,398
CCC[n+]1ccn(C)c1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC[n+]1ccn(C)c1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,261.2,2.417,412.027
CCC[N+](C)(CC)CC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,327.2,2.515,417.087
CCCC[N+](C)(CC)CC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,333.2,2.523,431.114
COCC[N+](C)(C)C,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCC[N+](C)(C)C.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,323.2,2.509,405.032
CC[N+](C)(C)CCOC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC[N+](C)(C)CCOC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,245.2,2.39,419.059
CC[N+](CC)(CC)CCOC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC[N+](CC)(CC)CCOC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,284.2,2.454,447.113
CCC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,350.2,2.544,415.071
CCCC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,334.2,2.524,429.098
COCC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,260.2,2.415,431.07
CCCC[N+]1(C)CCCCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCCCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,365.2,2.563,443.125
COCC[N+]1(C)CCCCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCC[N+]1(C)CCCCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,293.2,2.467,445.097
CCCC[N@+]1(C)CCOC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N@+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,327.2,2.515,431.07
COCC[N@+]1(C)CCOC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCC[N@+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,291.2,2.464,433.042
CCCC[N+]1(C)CCOCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,349.2,2.543,445.097
COCC[N+]1(C)CCOCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,399.2,2.601,447.069
CCn1cc[n+](C)c1,CCCC[B-](F)(F)F,CCn1cc[n+](C)c1.CCCC[B-](F)(F)F,264.2,2.422,236.09
CCCCn1cc[n+](C)c1,C[C@@H](CC#N)[B-](F)(F)F,CCCCn1cc[n+](C)c1.C[C@@H](CC#N)[B-](F)(F)F,188.7,2.276,275.127
C=CCn1cc[n+](C)c1,C[C@@H](CC#N)[B-](F)(F)F,C=CCn1cc[n+](C)c1.C[C@@H](CC#N)[B-](F)(F)F,184,2.265,259.084
C=CCn1cc[n+](CC=C)c1,C[C@@H](CC#N)[B-](F)(F)F,C=CCn1cc[n+](CC=C)c1.C[C@@H](CC#N)[B-](F)(F)F,185.9,2.269,285.122
C#CCn1cc[n+](C)c1,C[C@@H](CC#N)[B-](F)(F)F,C#CCn1cc[n+](C)c1.C[C@@H](CC#N)[B-](F)(F)F,192.8,2.285,257.068
C#CCn1cc[n+](CC#C)c1,C[C@@H](CC#N)[B-](F)(F)F,C#CCn1cc[n+](CC#C)c1.C[C@@H](CC#N)[B-](F)(F)F,218.1,2.339,281.09
Cn1cc[n+](CCCC#N)c1,C[C@@H](CC#N)[B-](F)(F)F,Cn1cc[n+](CCCC#N)c1.C[C@@H](CC#N)[B-](F)(F)F,196.6,2.294,286.11
N#CCCCn1cc[n+](CCCC#N)c1,C[C@@H](CC#N)[B-](F)(F)F,N#CCCCn1cc[n+](CCCC#N)c1.C[C@@H](CC#N)[B-](F)(F)F,203.4,2.308,339.174
C[n+]1ccn(CCCC(=O)O)c1,C[C@@H](CC#N)[B-](F)(F)F,C[n+]1ccn(CCCC(=O)O)c1.C[C@@H](CC#N)[B-](F)(F)F,214.6,2.332,305.109
Cn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,Cn1cc[n+](C)c1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,284.2,2.454,333.966
CCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCn1cc[n+](C)c1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,281.2,2.449,347.993
CCC[n+]1ccn(C)c1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC[n+]1ccn(C)c1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,268.2,2.428,362.02
CCC[N+](C)(CC)CC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,330.2,2.519,367.08
CCCC[N+](C)(CC)CC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,323.2,2.509,381.107
COCC[N+](C)(C)C,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCC[N+](C)(C)C.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,296.2,2.472,355.025
CC[N+](CC)(CC)CCOC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC[N+](CC)(CC)CCOC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,279.2,2.446,397.106
CCC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,352.2,2.547,365.064
CCCC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,326.2,2.513,379.091
COCC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,279.2,2.446,381.063
CCCC[N+]1(C)CCCCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCCCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,354.2,2.549,393.118
COCC[N+]1(C)CCCCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCC[N+]1(C)CCCCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,264.2,2.422,395.09
CCCC[N@+]1(C)CCOC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N@+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,326.2,2.513,381.063
COCC[N@+]1(C)CCOC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCC[N@+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,283.2,2.452,383.035
CCCC[N+]1(C)CCOCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,342.2,2.534,395.09
CCn1cc[n+](C)c1,CCC[B-](F)(F)F,CCn1cc[n+](C)c1.CCC[B-](F)(F)F,259.2,2.414,222.063
CCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)OC(F)(F)F,CCn1cc[n+](C)c1.F[B-](F)(F)C(F)(F)C(F)(F)OC(F)(F)F,243.2,2.386,363.992
CCCC[N+](C)(CC)CC,F[B-](F)(F)C(F)(F)C(F)(F)OC(F)(F)F,CCCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)OC(F)(F)F,289.2,2.461,397.106
CCC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)C(F)(F)OC(F)(F)F,CCC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)C(F)(F)OC(F)(F)F,298.2,2.475,381.063
Cn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)F,Cn1cc[n+](C)c1.F[B-](F)(F)C(F)(F)C(F)(F)F,300.2,2.477,283.959
CCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)F,CCn1cc[n+](C)c1.F[B-](F)(F)C(F)(F)C(F)(F)F,274.2,2.438,297.986
CCC[n+]1ccn(C)c1,F[B-](F)(F)C(F)(F)C(F)(F)F,CCC[n+]1ccn(C)c1.F[B-](F)(F)C(F)(F)C(F)(F)F,231.2,2.364,312.013
CCCCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)F,CCCCn1cc[n+](C)c1.F[B-](F)(F)C(F)(F)C(F)(F)F,231.2,2.364,326.04
CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)C(F)(F)C(F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)C(F)(F)C(F)(F)F,263.2,2.42,354.094
COCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)F,COCn1cc[n+](C)c1.F[B-](F)(F)C(F)(F)C(F)(F)F,252.2,2.402,313.985
COCC[n+]1ccn(C)c1,F[B-](F)(F)C(F)(F)C(F)(F)F,COCC[n+]1ccn(C)c1.F[B-](F)(F)C(F)(F)C(F)(F)F,264.2,2.422,328.012
CCC[N+](C)(CC)CC,F[B-](F)(F)C(F)(F)C(F)(F)F,CCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)F,327.2,2.515,317.073
